,word,count
13823,tuxedo,1
13824,twas,13
13825,twat,10
13826,tweak,7
13827,twee,4
13828,tweed,1
13829,tweeded,2
13830,tween,4
13831,tweet,1492
13832,tweeter,38
13833,twelve,1
13834,twenty,11
13835,twice,89
13836,twiddling,1
13837,twig,2
13838,twigger,1
13839,twiggy,1
13840,twilight,87
13841,twilly,1
13842,twin,46
13843,twine,1
13844,twinge,1
13845,twinkle,6
13846,twinner,1
13847,twiny,2
13848,twire,1
13849,twirl,7
13850,twist,16
13851,twisted,7
13852,twister,2
13853,twisty,1
13854,twit,104
13855,twitch,4
13856,twitchy,1
13857,twitter,1797
13858,twitterer,11
13859,twittering,71
13860,two,548
13861,tycoon,1
13862,tyke,2
13863,type,194
13864,typewriter,4
13865,typhoon,1
13866,typical,36
13867,typically,2
13868,typo,14
13869,typography,1
13870,tyrannically,1
13871,tyrant,1
13872,tyre,4
13873,u,5164
13874,ubi,2
13875,ubiquitous,2
13876,ubiquity,1
13877,ug,3
13878,ugh,316
13879,ugliness,1
13880,ugly,60
13881,uke,1
13882,ulcer,4
13883,ull,9
13884,ultimate,17
13885,ultimately,2
13886,ultimatum,2
13887,ultra,4
13888,ulu,1
13889,um,101
13890,umbrella,16
13891,umlaut,1
13892,un,24
13893,unable,19
13894,unacceptable,1
13895,unaccomplished,1
13896,unafraid,1
13897,unaired,2
13898,unannounced,1
13899,unappreciated,1
13900,unapproachable,1
13901,unarmed,1
13902,unattended,1
13903,unattentive,1
13904,unavailable,14
13905,unawares,1
13906,unbearable,6
13907,unbearably,1
13908,unbelievable,12
13909,unbelievably,2
13910,unbiased,1
13911,unblock,3
13912,unborn,1
13913,unbox,3
13914,unboxed,2
13915,unbreakable,1
13916,unbrick,1
13917,unbroke,2
13918,uncalled,1
13919,uncanny,2
13920,uncertainty,1
13921,unchanged,2
13922,uncharacteristically,1
13923,uncharted,3
13924,uncle,43
13925,unclear,3
13926,uncomfortable,9
13927,uncomfortably,1
13928,uncomplicated,1
13929,unconditional,3
13930,unconscious,1
13931,uncontrollable,1
13932,uncontrollably,2
13933,uncontrolled,1
13934,uncoop,1
13935,uncover,1
13936,uncredited,1
13937,uncut,2
13938,unde,2
13939,undead,3
13940,undecided,3
13941,undefeated,1
13942,undefined,1
13943,undeliverable,1
13944,undeniable,1
13945,undeniably,1
13946,underage,6
13947,underbite,1
13948,underclothed,1
13949,undercover,1
13950,underdog,6
13951,undereducated,1
13952,underestimate,1
13953,underfoot,2
13954,undergoing,1
13955,undergrad,2
13956,undergraduate,1
13957,underground,6
13958,underline,1
13959,underload,1
13960,underneath,11
13961,undernourished,1
13962,underpaid,3
13963,underpants,1
13964,underrate,1
13965,underscore,3
13966,understand,229
13967,understandable,5
13968,understandably,1
13969,understanding,16
13970,understatement,8
13971,understood,18
13972,understory,1
13973,understudy,3
13974,undertaker,3
13975,undertone,1
13976,undertook,1
13977,underway,1
13978,underwear,9
13979,underworld,1
13980,underwriter,1
13981,undescribable,1
13982,undesirable,3
13983,undetermined,1
13984,undies,3
13985,undigestable,1
13986,undisclosed,2
13987,undisputed,1
13988,undo,4
13989,undocumented,1
13990,undoing,1
13991,undone,5
13992,undoubtedly,3
13993,undying,3
13994,unearth,1
13995,unedited,1
13996,uneducated,1
13997,unemployable,1
13998,unemployed,13
13999,unemployment,6
14000,unequivocally,1
14001,unethical,1
14002,unexamined,1
14003,unexciting,1
14004,unexpected,10
14005,unexplained,1
14006,unfailing,2
14007,unfair,25
14008,unfairly,1
14009,unfaithful,2
14010,unfamiliar,1
14011,unfiled,1
14012,unfinished,5
14013,unfixable,1
14014,unflattering,1
14015,unfold,2
14016,unfollowed,18
14017,unfollowing,10
14018,unforget,2
14019,unforgettable,2
14020,unforgivable,1
14021,unforgiving,1
14022,unfortunate,24
14023,unfortunately,264
14024,ungentlemanly,1
14025,ungodly,1
14026,ungrateful,1
14027,ungrounded,1
14028,unguarded,1
14029,unhappily,1
14030,unhappy,13
14031,unhealthy,4
14032,unheard,1
14033,unherd,1
14034,unholy,3
14035,unicorn,9
14036,uniform,11
14037,unimaginable,1
14038,unimpressed,2
14039,uninformed,2
14040,uninspired,1
14041,uninstalled,2
14042,uninsured,1
14043,unintentionally,1
14044,uninterrupted,1
14045,uninvited,4
14046,union,11
14047,unique,24
14048,unison,3
14049,unit,16
14050,unitarian,1
14051,unite,7
14052,united,19
14053,uniting,3
14054,unity,4
14055,universal,3
14056,universe,36
14057,university,19
14058,unjoin,1
14059,unknowing,1
14060,unknowingly,1
14061,unknown,16
14062,unleashed,1
14063,unless,120
14064,unlike,15
14065,unliked,1
14066,unlikely,7
14067,unlimited,23
14068,unload,2
14069,unlock,6
14070,unlockable,1
14071,unlocked,11
14072,unloved,6
14073,unlucky,16
14074,unmanned,1
14075,unmentionables,1
14076,unmitigated,1
14077,unnamed,1
14078,unnatural,1
14079,unnaturally,2
14080,unnecessarily,3
14081,unnecessary,6
14082,unofficial,2
14083,unofficially,2
14084,unorganized,1
14085,unoriginal,3
14086,unpack,11
14087,unpaid,3
14088,unparalleled,1
14089,unpardonable,1
14090,unphased,1
14091,unpleasant,3
14092,unpleasantly,1
14093,unplug,3
14094,unplugged,3
14095,unpopular,1
14096,unpredictable,2
14097,unprepared,3
14098,unproductive,3
14099,unprofessional,1
14100,unreachable,1
14101,unread,4
14102,unreal,7
14103,unrealistic,2
14104,unrealized,1
14105,unrecoverable,1
14106,unreleasable,1
14107,unreleased,1
14108,unresolved,1
14109,unresponsible,1
14110,unromantic,1
14111,unrooted,1
14112,unsafe,2
14113,unsaid,1
14114,unsalted,1
14115,unseal,1
14116,unsearchable,1
14117,unseasonably,2
14118,unsettled,2
14119,unshaped,1
14120,unsold,1
14121,unsolicited,3
14122,unspeakable,1
14123,unstable,3
14124,unstoppable,3
14125,unsubscribed,1
14126,unsubscribing,1
14127,unsuccessful,2
14128,unsuccessfully,2
14129,unsuitable,1
14130,unsupported,2
14131,unsure,6
14132,unsuspected,1
14133,unsuspecting,1
14134,unswell,1
14135,unthinkable,1
14136,untill,14
14137,unto,2
14138,untouchable,2
14139,untouched,3
14140,untoward,1
14141,untranslatable,1
14142,untrue,1
14143,unturned,1
14144,unusable,1
14145,unused,3
14146,unusual,9
14147,unusually,1
14148,unveil,1
14149,unveiling,1
14150,unwanted,4
14151,unwashed,1
14152,unwatched,1
14153,unwavering,1
14154,unwearable,1
14155,unwell,5
14156,unwilling,1
14157,unwind,3
14158,unwinding,1
14159,unworldly,1
14160,unworthy,1
14161,unwrapping,1
14162,up,29
14163,upbeat,9
14164,upbring,2
14165,upchuck,1
14166,upcoming,16
14167,update,391
14168,updo,1
14169,upgrade,57
14170,uphill,2
14171,upkeep,2
14172,upland,1
14173,uplift,1
14174,uplifter,1
14175,uplifting,4
14176,upon,26
14177,upper,8
14178,upping,1
14179,upright,3
14180,uproar,1
14181,uproot,1
14182,upscale,1
14183,upset,138
14184,upsetting,16
14185,upside,12
14186,upstairs,12
14187,upstate,3
14188,upstream,3
14189,uptown,3
14190,upturn,1
14191,upward,2
14192,upwardly,1
14193,upwards,2
14194,ur,1332
14195,urban,10
14196,urbane,2
14197,urchin,1
14198,ure,25
14199,ureter,1
14200,urge,9
14201,urgent,4
14202,urgently,2
14203,urinate,1
14204,urus,1
14205,us,1203
14206,usability,2
14207,usable,2
14208,usage,7
14209,use,1029
14210,used,399
14211,useful,41
14212,useless,33
14213,uselessness,1
14214,user,58
14215,usher,4
14216,ust,3
14217,usual,85
14218,usually,154
14219,ut,9
14220,utensil,1
14221,uterus,4
14222,utility,4
14223,utmost,1
14224,utter,6
14225,utterly,9
14226,uva,1
14227,v,146
14228,vacancy,1
14229,vacation,113
14230,vaccination,4
14231,vaccine,3
14232,vacuous,1
14233,vacuum,5
14234,vagary,1
14235,vagina,7
14236,vaginal,1
14237,vagrant,1
14238,vague,2
14239,vaguely,5
14240,vain,5
14241,vair,1
14242,vale,2
14243,valentine,2
14244,valid,11
14245,validate,1
14246,validation,2
14247,validity,1
14248,vall,1
14249,valley,18
14250,valuable,12
14251,valuation,1
14252,value,26
14253,valued,2
14254,valve,3
14255,vamp,5
14256,vampire,28
14257,van,31
14258,vandalism,2
14259,vanilla,13
14260,vanish,9
14261,vanishingly,1
14262,vanity,2
14263,vari,1
14264,variability,1
14265,variable,1
14266,variant,2
14267,variation,3
14268,varied,1
14269,variety,10
14270,various,3
14271,varnish,1
14272,varsity,2
14273,vary,1
14274,vas,1
14275,vase,4
14276,vasectomy,1
14277,vast,4
14278,vastly,2
14279,vault,2
14280,veal,1
14281,vector,6
14282,vee,2
14283,vegetable,11
14284,vegetarian,14
14285,vegetarianism,1
14286,vegetate,1
14287,vegetation,1
14288,vehicle,4
14289,veil,1
14290,vein,4
14291,veinage,1
14292,velocity,2
14293,velodrome,1
14294,velvet,12
14295,vendetta,1
14296,vending,3
14297,vendor,4
14298,venison,1
14299,venom,1
14300,vent,14
14301,ventilation,1
14302,ventriloquist,1
14303,venture,8
14304,venue,26
14305,vera,3
14306,verb,5
14307,verbal,2
14308,verbally,2
14309,verbena,1
14310,verbose,1
14311,verd,1
14312,verdict,2
14313,verge,3
14314,verify,2
14315,verity,1
14316,vermin,1
14317,versatile,2
14318,verse,15
14319,versed,1
14320,version,180
14321,versus,4
14322,vertebrate,1
14323,vertical,1
14324,vertigo,1
14325,verve,1
14326,vessel,2
14327,vest,3
14328,vet,26
14329,veteran,3
14330,veto,1
14331,via,155
14332,viable,2
14333,vibrate,2
14334,vibration,1
14335,vibrator,4
14336,vicariously,7
14337,vice,7
14338,viceroy,2
14339,vicinity,3
14340,vicious,3
14341,victim,16
14342,victor,1
14343,victorium,7
14344,victory,9
14345,video,536
14346,vie,1
14347,vier,1
14348,view,129
14349,viewable,2
14350,viewer,8
14351,viewpoint,2
14352,vigilante,1
14353,vigor,1
14354,viking,6
14355,vile,4
14356,vill,1
14357,villa,2
14358,village,14
14359,villain,1
14360,vim,2
14361,vincent,2
14362,vine,12
14363,vinegar,2
14364,vineland,1
14365,vineyard,2
14366,vinny,5
14367,vino,2
14368,vintage,9
14369,vinyl,11
14370,viola,3
14371,violate,1
14372,violation,1
14373,violence,12
14374,violent,7
14375,violently,1
14376,violet,5
14377,violin,9
14378,violinist,1
14379,viral,6
14380,virgin,19
14381,virginity,2
14382,virginium,10
14383,virl,2
14384,virtual,42
14385,virtually,2
14386,virtue,3
14387,virus,21
14388,vis,1
14389,visa,13
14390,viscosity,1
14391,visible,7
14392,vision,8
14393,visionary,1
14394,visit,242
14395,visitation,1
14396,visiting,45
14397,visitor,2
14398,visor,2
14399,vista,16
14400,visto,1
14401,visual,13
14402,visualization,1
14403,vita,1
14404,vital,3
14405,vitamin,12
14406,viva,8
14407,vixen,1
14408,vocabulary,1
14409,vocal,12
14410,vocalist,4
14411,vocally,1
14412,vocation,1
14413,vodka,31
14414,vog,2
14415,voice,137
14416,voicing,2
14417,void,3
14418,voile,1
14419,vol,5
14420,volcano,4
14421,volley,1
14422,volleyball,10
14423,voltage,1
14424,volume,13
14425,voluntarily,1
14426,voluntary,2
14427,volunteer,15
14428,vomit,5
14429,voodoo,6
14430,voracious,1
14431,vortex,3
14432,vote,236
14433,voter,3
14434,voting,43
14435,vouch,1
14436,voucher,4
14437,vow,1
14438,vowel,1
14439,voyage,2
14440,voyager,1
14441,voyeur,2
14442,vulnerable,2
14443,vulture,1
14444,w,614
14445,wa,21
14446,wab,1
14447,wack,18
14448,wacky,3
14449,wad,1
14450,waddling,1
14451,wade,6
14452,waer,1
14453,wafer,1
14454,waffle,24
14455,wag,2
14456,wage,5
14457,wager,2
14458,wages,1
14459,waggle,1
14460,wagon,2
14461,wah,22
14462,wahoo,3
14463,wail,2
14464,wainwright,1
14465,waise,3
14466,waist,9
14467,waisted,2
14468,waisting,2
14469,wait,1267
14470,waiter,6
14471,waiting,376
14472,waitress,3
14473,waive,1
14474,wake,154
14475,waken,1
14476,waker,1
14477,wakes,17
14478,waking,43
14479,wale,13
14480,wali,1
14481,walk,220
14482,walker,4
14483,walking,71
14484,wall,98
14485,wallah,1
14486,wallet,22
14487,wallflower,2
14488,wallow,5
14489,wallpaper,15
14490,wally,3
14491,walnut,2
14492,walrus,1
14493,walt,3
14494,walter,4
14495,waltz,4
14496,wan,9
14497,wand,3
14498,wander,5
14499,wandering,2
14500,wang,2
14501,wangle,1
14502,want,3098
14503,wanting,52
14504,wap,1
14505,war,74
14506,warcraft,4
14507,ward,3
14508,warden,1
14509,wardrobe,7
14510,warehouse,2
14511,warfare,4
14512,warm,117
14513,warmed,1
14514,warmer,12
14515,warming,7
14516,warmly,1
14517,warmth,5
14518,warn,21
14519,warner,5
14520,warning,26
14521,warp,2
14522,warped,21
14523,warrant,2
14524,warranty,3
14525,warren,3
14526,warrior,8
14527,warsaw,1
14528,warst,1
14529,wart,2
14530,warty,1
14531,wary,2
14532,was,2
14533,wasabi,3
14534,wash,40
14535,washcloth,1
14536,washed,17
14537,washer,5
14538,washing,24
14539,washout,1
14540,wasnt,105
14541,wasp,2
14542,waste,51
14543,wasted,30
14544,wasteland,2
14545,waster,1
14546,wasting,7
14547,wat,119
14548,watch,845
14549,watched,231
14550,watcher,5
14551,watching,564
14552,watchman,2
14553,water,187
14554,watered,2
14555,waterfall,4
14556,waterfront,1
14557,watering,8
14558,watermark,4
14559,watermelon,5
14560,waterproof,3
14561,watershed,4
14562,watery,3
14563,watt,3
14564,wave,79
14565,waved,6
14566,waver,1
14567,waving,16
14568,wavy,4
14569,waw,1
14570,wawa,1
14571,wax,2
14572,waxing,2
14573,waxwing,1
14574,way,1466
14575,ways,47
14576,wayward,1
14577,we,5
14578,weak,36
14579,weaken,1
14580,weakness,8
14581,wealth,3
14582,wealthy,2
14583,wean,1
14584,weapon,6
14585,wear,143
14586,wearing,71
14587,weary,2
14588,wearying,1
14589,weasel,1
14590,weather,388
14591,weatherman,2
14592,weave,5
14593,weaver,1
14594,weaving,2
14595,web,106
14596,webbed,1
14597,webber,1
14598,webby,1
14599,weber,1
14600,wed,58
14601,wedded,1
14602,wedding,136
14603,wedge,2
14604,wee,40
14605,weed,21
14606,week,1471
14607,weekday,7
14608,weekend,839
14609,weekender,1
14610,weekly,12
14611,weep,5
14612,weeping,2
14613,weeps,4
14614,weepy,2
14615,weet,2
14616,weevil,1
14617,weigh,8
14618,weighed,5
14619,weight,58
14620,weightless,3
14621,weir,1
14622,weird,194
14623,weirdly,6
14624,weirdness,1
14625,welcome,800
14626,welcoming,3
14627,welding,1
14628,welfare,1
14629,well,3171
14630,wellington,3
14631,wellish,1
14632,welly,3
14633,welsh,5
14634,welt,1
14635,wen,48
14636,wend,1
14637,went,707
14638,wept,2
14639,wer,11
14640,were,2
14641,werent,10
14642,werewolf,4
14643,west,58
14644,westerly,1
14645,western,10
14646,wet,59
14647,wether,3
14648,wetness,1
14649,wetter,1
14650,wetting,3
14651,weve,3
14652,wey,1
14653,wha,7
14654,whack,5
14655,whacking,1
14656,whale,20
14657,whaler,1
14658,whaling,1
14659,whaly,1
14660,wham,1
14661,whata,2
14662,whatever,167
14663,whatnot,1
14664,whats,218
14665,whatsoever,2
14666,wheat,5
14667,wheaty,1
14668,whee,3
14669,wheel,25
14670,wheeling,1
14671,wheezy,1
14672,when,8
14673,whence,2
14674,whenever,59
14675,where,15
14676,whereabouts,6
14677,whereas,6
14678,wherein,1
14679,wherever,16
14680,whether,33
14681,whew,11
14682,whey,2
14683,which,1
14684,whichever,4
14685,whiff,1
14686,whilst,30
14687,whimper,8
14688,whine,24
14689,whiner,1
14690,whinge,2
14691,whiny,3
14692,whip,11
14693,whiplash,3
14694,whipped,7
14695,whirl,3
14696,whirlpool,1
14697,whirlwind,3
14698,whisker,1
14699,whiskery,1
14700,whiskey,8
14701,whisky,4
14702,whisper,14
14703,whispered,1
14704,whisperer,2
14705,whispering,4
14706,whistle,7
14707,whistling,1
14708,whit,6
14709,white,158
14710,whitening,2
14711,whites,2
14712,whither,1
14713,whittle,1
14714,whiz,1
14715,whizzle,1
14716,who,14
14717,whoa,33
14718,whoever,19
14719,whole,298
14720,wholesale,1
14721,wholesaler,1
14722,whomever,1
14723,whoo,12
14724,whoop,18
14725,whoops,14
14726,whop,1
14727,whopper,2
14728,whopping,1
14729,whore,33
14730,whose,35
14731,why,4
14732,wi,7
14733,wick,1
14734,wicked,37
14735,wickedness,1
14736,wicket,3
14737,wid,15
14738,widdle,1
14739,wide,34
14740,widely,1
14741,widespread,1
14742,widow,2
14743,wiener,2
14744,wife,109
14745,wig,11
14746,wigger,1
14747,wiggle,3
14748,wiggly,2
14749,wight,3
14750,wild,39
14751,wildcat,1
14752,wilder,3
14753,wilderness,1
14754,wildlife,11
14755,wildly,2
14756,wile,2
14757,will,1
14758,willie,3
14759,willies,3
14760,willing,25
14761,willingly,1
14762,willingness,1
14763,willow,4
14764,willy,8
14765,wilt,1
14766,wim,2
14767,win,466
14768,wince,1
14769,wind,35
14770,windfall,1
14771,winding,4
14772,windmill,1
14773,window,155
14774,windowless,1
14775,windscreen,2
14776,windshield,3
14777,windup,1
14778,windy,18
14779,wine,135
14780,winer,1
14781,winery,4
14782,wing,35
14783,winged,1
14784,wingy,1
14785,wink,24
14786,winkel,1
14787,winking,1
14788,winner,42
14789,winning,36
14790,winnings,2
14791,winter,56
14792,wipe,19
14793,wiper,3
14794,wir,1
14795,wird,1
14796,wire,18
14797,wired,6
14798,wireless,21
14799,wiring,2
14800,wis,2
14801,wisdom,29
14802,wise,29
14803,wisely,2
14804,wiser,1
14805,wish,1659
14806,wished,27
14807,wisher,1
14808,wishful,6
14809,wishing,61
14810,wisteria,1
14811,wistful,1
14812,wit,128
14813,witch,8
14814,withdraw,8
14815,withdrawal,7
14816,withdrawn,1
14817,withers,1
14818,within,41
14819,without,438
14820,withstood,1
14821,witness,14
14822,witty,17
14823,wive,8
14824,wiz,4
14825,wizard,13
14826,wo,5
14827,wobble,1
14828,wod,1
14829,woe,11
14830,woke,175
14831,wolf,16
14832,wolfram,1
14833,wolverine,17
14834,woman,188
14835,womanhood,2
14836,womb,1
14837,wombat,2
14838,womble,2
14839,wonder,224
14840,wonderful,249
14841,wonderfully,7
14842,wondering,105
14843,wonderland,3
14844,wondrous,1
14845,wone,1
14846,wong,1
14847,wonky,1
14848,wont,294
14849,woo,81
14850,wood,32
14851,wooden,6
14852,woodland,2
14853,woodpecker,3
14854,woodruff,1
14855,woodsman,1
14856,woody,5
14857,woof,14
14858,woohoo,40
14859,wool,2
14860,woozy,2
14861,worcester,1
14862,word,483
14863,worded,2
14864,wording,5
14865,wordsmith,1
14866,wore,22
14867,work,2611
14868,workbook,2
14869,workday,3
14870,worked,162
14871,worker,18
14872,working,725
14873,workman,1
14874,workout,34
14875,workplace,2
14876,works,252
14877,workshop,14
14878,worktime,1
14879,worky,6
14880,world,461
14881,worm,18
14882,worn,16
14883,worried,101
14884,worry,319
14885,worrying,8
14886,worse,167
14887,worsen,1
14888,worser,2
14889,worship,13
14890,worst,158
14891,worth,219
14892,worthless,5
14893,worthy,10
14894,wot,22
14895,wots,1
14896,would,2284
14897,wouldnt,54
14898,wound,9
14899,wounded,2
14900,wounder,1
14901,wounds,5
14902,wove,1
14903,wow,660
14904,wowser,1
14905,wrangle,1
14906,wrap,18
14907,wrapped,6
14908,wrapper,5
14909,wrapping,3
14910,wrath,1
14911,wreak,2
14912,wreck,11
14913,wrecker,1
14914,wrecking,1
14915,wren,1
14916,wrench,1
14917,wrenched,1
14918,wresting,1
14919,wrestle,1
14920,wrestler,5
14921,wrestling,4
14922,wretched,1
14923,wright,4
14924,wrinkle,2
14925,wrinkled,1
14926,wrinkly,2
14927,wrist,14
14928,writ,6
14929,write,239
14930,writer,52
14931,writing,147
14932,written,43
14933,wrong,471
14934,wrongly,3
14935,wrote,74
14936,wud,47
14937,wur,1
14938,wuss,2
14939,wut,33
14940,wy,1
14941,wynn,3
14942,x,932
14943,xenia,1
14944,xenon,1
14945,xi,1
14946,ya,916
14947,yacht,4
14948,yagi,1
14949,yah,58
14950,yahan,2
14951,yahoo,25
14952,yak,2
14953,yakin,1
14954,yale,1
14955,yalla,1
14956,yammer,2
14957,yan,8
14958,yang,10
14959,yank,8
14960,yap,7
14961,yar,2
14962,yard,38
14963,yarn,6
14964,yarr,1
14965,yas,5
14966,yaw,1
14967,yawn,94
14968,yawning,2
14969,yaya,11
14970,yday,4
14971,ye,24
14972,yea,382
14973,yeah,2371
14974,year,1036
14975,yearbook,9
14976,yearling,1
14977,yearly,5
14978,yearn,1
14979,yearning,2
14980,yeast,1
14981,yee,7
14982,yees,1
14983,yell,25
14984,yelling,8
14985,yellow,39
14986,yellows,2
14987,yellowy,1
14988,yelp,5
14989,yen,1
14990,yeo,1
14991,yep,334
14992,yer,39
14993,yerba,1
14994,yes,1865
14995,yese,1
14996,yest,4
14997,yesterday,469
14998,yesternight,1
14999,yet,931
15000,yew,9
15001,yield,2
15002,yin,3
15003,yip,7
15004,yis,2
15005,ym,13
15006,yn,5
15007,yo,176
15008,yoga,29
15009,yoghurt,3
15010,yogi,1
15011,yoi,2
15012,yok,2
15013,yom,1
15014,yon,3
15015,yonder,1
15016,yor,5
15017,york,53
15018,yot,1
15019,yote,1
15020,you,18
15021,youd,3
15022,youl,2
15023,young,108
15024,younger,25
15025,your,98
15026,yourself,1
15027,youth,19
15028,youthful,3
15029,youve,10
15030,yow,1
15031,yr,180
15032,yuan,1
15033,yuck,26
15034,yucky,18
15035,yuh,8
15036,yummy,108
15037,yurt,2
15038,yus,2
15039,z,21
15040,za,4
15041,zac,15
