ItemID,Sentiment,Tokenized
85383,0,well meant yew cant see reply unless ur page show yr
85384,1,oh thank
85385,1,know
85386,1,love lick
85387,1,amazing concert
85388,0,use chat voice call problem offer version
85389,0,sorry boo boo
85390,1,damn straight
85391,1,cool
85392,0,hey pa schedule weekend hit u make town
85393,1,dang fast look good
85394,0,still never seen
85395,1,dont let mess ur day pick girl u come back
85396,1,thats disturbing u spank u
85397,0,yes
85398,0,u call yesterday reply
85399,0,um sure aim still works
85400,1,brain hurt work
85401,1,hi welcome help anything ask
85402,1,days awesome
85403,0,phone finally die cant originate call text
85404,1,know j k
85405,1,miss j k
85406,0,know ruined night
85407,0,well album
85408,1,nothing wrong curl want manually type time program twitter plan
85409,0,come home miss u
85410,1,hey love guy
85411,1,liking put almost identical tweet almost simultaneously love
85412,0,movie kill imagine book love though
85413,1,look
85414,1,definitely take care
85415,0,need give one
85416,0,wish going today got last left wicked time
85417,0,well got ticket go dad got ticket cos gut get
85418,1,actually wife would say cave yet
85419,1,sound pretty damn good
85420,1,thanks lucky u get stall like waiting list
85421,0,seriously expect rain today reason bike office today whats plan evening
85422,1,exactly talking pack bourbon taste much better day time watch
85423,1,u got dude capture good moment na
85424,1,arjun suit got way deserve
85425,1,help buddy need drink
85426,0,
85427,0,ugh wish hustle stress gon sell ass fire island wat gay
85428,1,nice
85429,0,
85430,0,already turn sum away annoying
85431,1,like two pea pod sis normally say need drank life pronto
85432,1,wonderful news well deserved
85433,0,wish knew load idea film write life ah well
85434,1,thanks
85435,1,cold one certainly go miss
85436,1,thank
85437,0,look like kind patient mount look like first pony ben sadly miss
85438,1,might go little walk later
85439,0,always get told far bossy
85440,0,work
85441,1,morning
85442,1,naw turned glad fixed though
85443,1,sorry say idea start one good way cheer miserable rain
85444,1,something
85445,0,bad
85446,0,got discovered half job rest source visual basic
85447,1,yes kind long good condition thank
85448,0,understand hug
85449,0,check coming town
85450,0,going phone
85451,1,e g spend minute looking profile leave nice comment works like magic
85452,0,got charge one day wont turn te battery dead
85453,0,sad hope find something fun less back summer
85454,0,thanks much ugh tonight ridiculously hard wish miss much
85455,1,finally look love header drawing cute
85456,1,your love pic
85457,1,blanc used cater drink like throw rule book want
85458,0,sad face
85459,1,hot vampire hilarious
85460,1,
85461,1,doubt every bit help go
85462,1,love u
85463,0,night tho
85464,1,care much
85465,0,know feeling gorge stuck day pack
85466,0,miss week mornings hurry get holiday
85467,1,understood must intelligent follow
85468,0,slough
85469,1,imagine though popular lily could ended news
85470,1,even later
85471,1,get mention aye think x
85472,1,morning u love
85473,0,name also jo got excited sec thought talking
85474,1,regarding grand classic behaviour
85475,1,request stay til
85476,0,sat drive house west facing sun either
85477,0,justice left talent vote n
85478,1,watch show killer
85479,0,find today picture ale work morning hear show
85480,1,please visit charity
85481,1,yep got pound charity shop thanks charity shop
85482,1,rock moyle
85483,1,smell
85484,1,sound like fun fine tuning show
85485,1,good totally amazing
85486,1,girl
85487,1,like day get bigger least trying smaller
85488,1,
85489,0,wait peach guy dont remember name
85490,1,high council reach verdict guilty
85491,1,year ready far know thank friend
85492,1,nope piercing allow nursing student
85493,0,yes n
85494,1,good question
85495,1,jealous great hubby go thing wife
85496,0,oh picked rain day
85497,0,ill let u days crap havent done much really tired u
85498,0,poor keep fine thanks glad oh lucky u wait till year go away
85499,1,jealous x
85500,0,guessing x
85501,0,yeah cold going far x
85502,0,os working well old handset though
85503,0,suck
85504,1,credit card
85505,1,wait hybrid organic food store slash yoga studio sign
85506,0,hope
85507,0,know lot fan say miss se v hope seeing
85508,0,
85509,1,would say yes dud think would kill show got vote
85510,0,maybe another time guess
85511,0,love
85512,1,would dream come true u left name please love u
85513,1,people number fan joe
85514,0,get knee surgery hope feel better soon
85515,1,bout watch high school psych
85516,1,call
85517,1,call please id love hear
85518,1,call virginium much love
85519,0,dang forum days
85520,0,back together
85521,1,ginger cute like doll
85522,1,baby love
85523,1,god bless u hope rest weekend joyful
85524,1,happy day ging lucky like u enjoy ur ya
85525,1,safe flight go
85526,1,hi glad u twitter come soon
85527,0,honey huge fan sad guy dawn let go easily depressing
85528,1,hope good night thanks answer question mean follow please love
85529,1,look nice go girl
85530,0,start following bummed miss calling people call great
85531,1,want say think love following twitter
85532,1,love much keep twittering get reply
85533,0,love love
85534,0,sorry hear hope physically ur
85535,1,way stubborn right thanks care though
85536,0,soon joke break serious glad able keep head
85537,1,perfect number call
85538,1,bottle water wall bottle water take one pass around bottle water wall
85539,0,u feel pain huh mean came back dunk force
85540,0,hope ugh
85541,1,good morning sunshine alarm clock time bed
85542,1,let know
85543,0,miss u naked sad
85544,1,way find other enjoy thing exam find new
85545,1,thanks
85546,0,still working
85547,0,yeah come ill show week need black heel though
85548,0,well idea
85549,0,lonely u
85550,1,beard sound fun
85551,1,hope suffer severe trauma perhaps ego
85552,1,agree point
85553,0,must horrible cold pizza instead
85554,1,pretty thanks
85555,1,hi la like new orlean band
85556,0,eh sat pa un hate classes
85557,1,finished
85558,1,oh god classic
85559,0,positive celiac run celiac blood panel every year hope gene stay dormant chance
85560,1,always spare room u
85561,1,get win win never beat
85562,1,hey didnt tweet tweet get today
85563,1,link
85564,0,californium suck ferret
85565,0,suck yeah sorry father like mother
85566,0,doll suck far away right wish ca today
85567,0,hey
85568,0,boring take lonely
85569,1,sweet sure kick square junk
85570,0,say
85571,0,try bike
85572,1,hi tiffany love default adorable
85573,1,yeah surely
85574,1,would much prefer leave alone like still
85575,1,awe
85576,0,really good jealous
85577,1,maybe cycling jog coffee may help curb blues
85578,1,speak soon
85579,1,consider caption could inside scoop concert
85580,1,thanks
85581,0,vanilla polo black pug
85582,0,reach us dont go outside
85583,0,agreed
85584,1,hah different place sure
85585,1,exempt ako sa final
85586,0,saw yesterday pass daw pray
85587,0,dang bounce like minute chilling usual
85588,1,step show hi group division show overall whoo
85589,0,yep go man eventually sometime future hopefully soon
85590,0,especially
85591,1,highway driver license channel
85592,0,head back miss
85593,1,sick day name dropping made night
85594,0,make close
85595,0,knocking paper company
85596,0,stream blocked
85597,0,still landlocked dinghy sailing looking crew laser cold capsize right
85598,1,send us us top
85599,1,interesting usually showing pic
85600,1,following u night new
85601,0,sad
85602,1,oh know make sense track linked saved safari
85603,0,pound crazy increase
85604,1,work
85605,1,fast becoming fish twitter
85606,0,lucrative business model perhaps would love allotment waiting list year round
85607,1,four cat afraid
85608,0,
85609,1,really really enjoy reading glad find twitter
85610,1,made smile g huge list
85611,1,got anything mind
85612,1,
85613,0,sorry nauseous kept entertain last night reading tweet
85614,0,seriously think heat going death felt heat stroke coming already
85615,0,miss pass couch halfway baseball tonight
85616,1,oh yeah days
85617,1,typical day work
85618,1,honeymoon island wait
85619,0,story sad
85620,1,oh lord get rather look like princess
85621,0,getting upset call
85622,1,love
85623,0,text bore
85624,1,new pic hot usual love everything
85625,1,favorite show new season start june catch
85626,0,miss
85627,0,wen r hear sum new music u miss hearing ur voice track
85628,1,favorite word
85629,1,wow douche nice comeback
85630,1,singer relate artist wise something like sometimes remind
85631,1,yeah hilarious agree
85632,0,hug sorry
85633,0,got really good writer dont think would person
85634,0,thought exactly leaving dogs al hate see luggage come
85635,1,awesome hope like
85636,0,also sleep suck doesnt
85637,0,love hard get damn mad hit rock bottom wallow sorrow
85638,0,well know know want need win
85639,1,none little possible time always goes quickly time drag work
85640,1,oh hat ring gold love please please please
85641,1,oh stay bed bit u got day
85642,0,sorry happen lost wedding picture waking load
85643,1,think interpretation lead misinterpretation especially word used
85644,0,tried text got error
85645,0,something tried get different error message
85646,1,glad hear
85647,1,agreed total optimism could teach us lesson standing adversity
85648,1,best sessions ice breaker benefit colour pen must
85649,1,usually stick one format time maybe get chance seriously experiment fun
85650,1,loa works cos work make work loa goal setting opening door hard work
85651,1,whats best venue
85652,1,yeah always psychology make worse hope u feel better soon
85653,1,hey al u tried ad ex front word find
85654,1,good price bulk premium
85655,0,still miss sadden loss delicious chili
85656,1,working
85657,0,sound like goat gut none
85658,0,must new music sleep give us chapter might die first though hurry
85659,1,hey cell friend needs follow want follow please
85660,0,hey
85661,1,last song made one
